Iterations,SensorVal1,SensorVal2,SensorVal3,SensorVal4,object
24,0.2,1.54,1.58,1.56,battery
25,0.2,1.54,1.58,1.56,battery
26,0.19,1.54,1.58,1.57,battery
27,0.19,1.54,1.58,1.57,battery
28,0.19,1.54,1.59,1.56,battery
29,0.2,1.54,1.58,1.57,battery
30,0.2,1.54,1.58,1.57,battery
31,0.19,1.55,1.58,1.57,battery
32,0.19,1.55,1.59,1.57,battery
33,0.2,1.55,1.58,1.57,battery
34,0.2,1.55,1.58,1.56,battery
35,0.19,1.55,1.59,1.57,battery
36,0.19,1.55,1.59,1.57,battery
37,0.2,1.55,1.59,1.57,battery
38,0.2,1.55,1.59,1.56,battery
39,0.19,1.55,1.59,1.57,battery
40,0.19,1.55,1.59,1.57,battery
41,0.19,1.55,1.59,1.57,battery
42,0.2,1.55,1.59,1.57,battery
43,0.19,1.55,1.59,1.57,battery
44,0.19,1.55,1.59,1.57,battery
45,0.19,1.55,1.59,1.57,battery
46,0.2,1.55,1.58,1.57,battery
47,0.2,1.55,1.59,1.57,battery
48,0.19,1.54,1.59,1.57,battery
49,0.19,1.55,1.59,1.57,battery
50,0.2,1.55,1.59,1.57,battery
51,0.2,1.55,1.59,1.57,battery
52,0.19,1.55,1.59,1.58,battery
53,0.19,1.55,1.59,1.57,battery
54,0.19,1.55,1.59,1.57,battery
55,0.2,1.54,1.59,1.57,battery
56,0.19,1.54,1.59,1.57,battery
57,0.19,1.55,1.6,1.57,battery
58,0.19,1.55,1.59,1.57,battery
59,0.2,1.54,1.59,1.57,battery
60,0.2,1.55,1.59,1.57,battery
61,0.19,1.56,1.59,1.57,battery
62,0.19,1.56,1.59,1.57,battery
63,0.2,1.56,1.6,1.57,battery
64,0.19,1.56,1.59,1.57,battery
65,0.19,1.57,1.59,1.57,battery
66,0.19,1.57,1.59,1.57,battery
67,0.19,1.56,1.59,1.57,battery
68,0.2,1.57,1.59,1.57,battery
69,0.19,1.57,1.59,1.57,battery
