Iterations,SensorVal1,SensorVal2,SensorVal3,SensorVal4,object
89,0.21,0.78,1.55,1.57,ethernet_adapter
90,0.21,0.78,1.55,1.57,ethernet_adapter
91,0.2,0.78,1.55,1.57,ethernet_adapter
92,0.21,0.77,1.55,1.57,ethernet_adapter
93,0.2,0.78,1.55,1.57,ethernet_adapter
94,0.2,0.79,1.56,1.57,ethernet_adapter
95,0.2,0.78,1.56,1.57,ethernet_adapter
96,0.2,0.79,1.56,1.57,ethernet_adapter
97,0.21,0.79,1.56,1.57,ethernet_adapter
98,0.21,0.78,1.55,1.57,ethernet_adapter
99,0.2,0.78,1.56,1.57,ethernet_adapter
100,0.2,0.79,1.56,1.56,ethernet_adapter
101,0.21,0.79,1.55,1.57,ethernet_adapter
102,0.2,0.78,1.55,1.57,ethernet_adapter
103,0.2,0.78,1.55,1.57,ethernet_adapter
104,0.2,0.78,1.55,1.57,ethernet_adapter
105,0.21,0.78,1.55,1.57,ethernet_adapter
106,0.2,0.78,1.55,1.57,ethernet_adapter
107,0.21,0.79,1.56,1.57,ethernet_adapter
108,0.2,0.79,1.56,1.57,ethernet_adapter
109,0.2,0.79,1.56,1.57,ethernet_adapter
110,0.21,0.79,1.56,1.57,ethernet_adapter
111,0.2,0.78,1.55,1.57,ethernet_adapter
112,0.2,0.79,1.56,1.57,ethernet_adapter
113,0.2,0.79,1.56,1.57,ethernet_adapter
114,0.2,0.79,1.56,1.57,ethernet_adapter
115,0.2,0.79,1.55,1.57,ethernet_adapter
116,0.21,0.79,1.55,1.57,ethernet_adapter
117,0.21,0.79,1.55,1.57,ethernet_adapter
118,0.21,0.78,1.56,1.57,ethernet_adapter
119,0.2,0.79,1.56,1.57,ethernet_adapter
120,0.2,0.79,1.56,1.57,ethernet_adapter
121,0.21,0.79,1.56,1.57,ethernet_adapter
122,0.21,0.79,1.56,1.57,ethernet_adapter
123,0.21,0.79,1.56,1.57,ethernet_adapter
124,0.21,0.79,1.56,1.57,ethernet_adapter
125,0.2,0.79,1.56,1.57,ethernet_adapter
126,0.21,0.79,1.56,1.57,ethernet_adapter
127,0.21,0.79,1.56,1.57,ethernet_adapter
128,0.2,0.79,1.56,1.58,ethernet_adapter
129,0.2,0.79,1.56,1.57,ethernet_adapter
130,0.2,0.79,1.55,1.57,ethernet_adapter
131,0.2,0.79,1.56,1.57,ethernet_adapter
132,0.2,0.8,1.57,1.57,ethernet_adapter
133,0.2,0.8,1.56,1.57,ethernet_adapter
134,0.2,0.8,1.56,1.57,ethernet_adapter
135,0.2,0.8,1.56,1.56,ethernet_adapter
136,0.2,0.8,1.56,1.57,ethernet_adapter
137,0.2,0.79,1.56,1.57,ethernet_adapter
138,0.2,0.8,1.56,1.57,ethernet_adapter
139,0.2,0.8,1.56,1.57,ethernet_adapter
140,0.2,0.8,1.56,1.57,ethernet_adapter
141,0.2,0.79,1.56,1.57,ethernet_adapter
142,0.21,0.79,1.55,1.57,ethernet_adapter
143,0.21,0.79,1.56,1.57,ethernet_adapter
144,0.21,0.79,1.56,1.57,ethernet_adapter
