Iterations,SensorVal1,SensorVal2,SensorVal3,SensorVal4,object
104,0.29,0.93,1.69,1.65,scissor
105,0.29,0.93,1.69,1.66,scissor
106,0.28,0.92,1.68,1.66,scissor
107,0.29,0.92,1.68,1.66,scissor
108,0.28,0.92,1.69,1.66,scissor
109,0.29,0.93,1.68,1.66,scissor
110,0.29,0.93,1.69,1.65,scissor
111,0.28,0.93,1.68,1.66,scissor
112,0.29,0.93,1.69,1.66,scissor
113,0.29,0.93,1.68,1.66,scissor
114,0.28,0.93,1.69,1.66,scissor
115,0.29,0.93,1.68,1.65,scissor
116,0.29,0.93,1.68,1.66,scissor
117,0.29,0.93,1.69,1.66,scissor
118,0.29,0.93,1.69,1.66,scissor
119,0.28,0.93,1.68,1.66,scissor
120,0.29,0.93,1.68,1.66,scissor
121,0.28,0.93,1.69,1.66,scissor
122,0.29,0.93,1.69,1.66,scissor
123,0.29,0.93,1.68,1.65,scissor
124,0.28,0.93,1.69,1.66,scissor
125,0.29,0.93,1.69,1.66,scissor
126,0.29,0.92,1.69,1.66,scissor
127,0.28,0.93,1.68,1.66,scissor
128,0.29,0.93,1.69,1.66,scissor
129,0.28,0.92,1.69,1.66,scissor
130,0.29,0.92,1.69,1.66,scissor
131,0.28,0.92,1.69,1.66,scissor
132,0.28,0.92,1.68,1.66,scissor
133,0.29,0.92,1.68,1.66,scissor
134,0.29,0.92,1.69,1.66,scissor
135,0.29,0.93,1.69,1.66,scissor
136,0.28,0.92,1.69,1.66,scissor
137,0.28,0.93,1.68,1.67,scissor
138,0.28,0.93,1.69,1.66,scissor
139,0.29,0.93,1.69,1.66,scissor
140,0.28,0.92,1.68,1.66,scissor
141,0.29,0.92,1.69,1.66,scissor
142,0.28,0.92,1.68,1.66,scissor
143,0.28,0.92,1.69,1.66,scissor
144,0.28,0.92,1.69,1.66,scissor
145,0.28,0.92,1.68,1.66,scissor
146,0.28,0.92,1.69,1.66,scissor
147,0.28,0.92,1.69,1.65,scissor
148,0.28,0.93,1.69,1.66,scissor
149,0.28,0.92,1.69,1.65,scissor
150,0.28,0.92,1.69,1.66,scissor
0,0.0,0.0,1.8,1.78,scissor
1,0.0,0.0,1.8,1.78,scissor
2,0.0,0.0,1.8,1.78,scissor
3,0.0,0.0,1.81,1.77,scissor
4,0.03,0.03,1.71,1.69,scissor
5,0.58,1.47,1.73,1.69,scissor
6,0.98,1.7,1.72,1.68,scissor
7,0.87,1.47,1.7,1.68,scissor
8,0.74,1.29,1.7,1.67,scissor
9,0.67,1.21,1.69,1.66,scissor
10,0.57,1.19,1.68,1.66,scissor
11,0.53,1.17,1.67,1.66,scissor
12,0.48,1.14,1.67,1.65,scissor
13,0.39,1.13,1.68,1.65,scissor
14,0.37,1.12,1.67,1.65,scissor
15,0.37,1.1,1.68,1.65,scissor
16,0.37,1.09,1.68,1.66,scissor
17,0.37,1.08,1.68,1.65,scissor
18,0.35,1.08,1.68,1.65,scissor
19,0.34,1.07,1.68,1.65,scissor
20,0.34,1.07,1.68,1.65,scissor
21,0.32,1.07,1.68,1.65,scissor
22,0.33,1.08,1.68,1.65,scissor
23,0.33,1.07,1.67,1.65,scissor
24,0.32,1.06,1.68,1.66,scissor
25,0.31,1.06,1.68,1.66,scissor
26,0.32,1.06,1.68,1.66,scissor
27,0.31,1.06,1.68,1.66,scissor
