Iterations,SensorVal1,SensorVal2,SensorVal3,SensorVal4,object
94,3.66,3.84,1.65,1.57,screwdriver
95,3.65,3.83,1.64,1.57,screwdriver
96,3.66,3.83,1.64,1.57,screwdriver
97,3.68,3.85,1.65,1.57,screwdriver
98,3.69,3.86,1.65,1.56,screwdriver
99,3.67,3.85,1.65,1.57,screwdriver
100,3.68,3.84,1.65,1.55,screwdriver
101,3.67,3.84,1.65,1.57,screwdriver
102,3.66,3.84,1.65,1.56,screwdriver
103,3.66,3.84,1.65,1.56,screwdriver
104,3.66,3.84,1.65,1.57,screwdriver
105,3.67,3.84,1.65,1.57,screwdriver
106,3.67,3.84,1.65,1.57,screwdriver
107,3.67,3.85,1.65,1.57,screwdriver
108,3.67,3.85,1.65,1.57,screwdriver
109,3.67,3.84,1.65,1.57,screwdriver
110,3.67,3.85,1.65,1.57,screwdriver
111,3.67,3.85,1.65,1.57,screwdriver
112,3.67,3.85,1.65,1.57,screwdriver
113,3.67,3.84,1.65,1.56,screwdriver
114,3.67,3.84,1.64,1.57,screwdriver
115,3.67,3.84,1.65,1.57,screwdriver
116,3.7,3.87,1.65,1.57,screwdriver
117,3.68,3.85,1.65,1.57,screwdriver
118,3.71,3.89,1.65,1.57,screwdriver
119,3.72,3.89,1.65,1.57,screwdriver
120,3.72,3.89,1.65,1.57,screwdriver
121,3.74,3.92,1.64,1.57,screwdriver
122,3.73,3.91,1.65,1.57,screwdriver
123,3.73,3.91,1.65,1.57,screwdriver
124,3.73,3.91,1.65,1.57,screwdriver
125,3.74,3.92,1.65,1.57,screwdriver
126,3.75,3.94,1.65,1.57,screwdriver
127,3.76,3.96,1.65,1.57,screwdriver
128,3.75,3.95,1.65,1.57,screwdriver
129,3.75,3.94,1.65,1.57,screwdriver
130,3.75,3.94,1.65,1.57,screwdriver
131,3.74,3.94,1.65,1.57,screwdriver
132,3.75,3.93,1.65,1.57,screwdriver
133,3.74,3.93,1.65,1.57,screwdriver
134,3.75,3.93,1.65,1.57,screwdriver
135,3.74,3.93,1.65,1.57,screwdriver
136,3.74,3.92,1.65,1.57,screwdriver
137,3.74,3.93,1.65,1.57,screwdriver
138,3.74,3.93,1.65,1.57,screwdriver
139,3.74,3.93,1.65,1.57,screwdriver
140,3.74,3.93,1.65,1.57,screwdriver
141,3.73,3.93,1.65,1.57,screwdriver
142,3.74,3.93,1.65,1.57,screwdriver
143,3.74,3.93,1.65,1.57,screwdriver
144,3.73,3.93,1.65,1.57,screwdriver
145,3.74,3.93,1.65,1.57,screwdriver
146,3.73,3.93,1.65,1.57,screwdriver
147,3.74,3.92,1.65,1.57,screwdriver
148,3.74,3.92,1.65,1.57,screwdriver
149,3.73,3.92,1.65,1.57,screwdriver
150,3.73,3.92,1.65,1.57,screwdriver
1,0.0,0.0,1.78,1.77,screwdriver
2,0.0,0.0,1.78,1.77,screwdriver
3,0.0,0.0,1.79,1.77,screwdriver
4,0.0,0.0,1.78,1.77,screwdriver
5,0.0,0.0,1.78,1.77,screwdriver
6,0.0,0.0,1.79,1.77,screwdriver
7,0.0,0.0,1.78,1.77,screwdriver
8,0.0,0.0,1.79,1.77,screwdriver
9,0.0,0.0,1.79,1.77,screwdriver
10,0.0,0.0,1.79,1.77,screwdriver
11,0.0,0.0,1.7,1.7,screwdriver
12,0.09,0.0,1.57,1.59,screwdriver
13,1.52,1.3,1.6,1.57,screwdriver
14,2.4,2.25,1.61,1.57,screwdriver
15,3.07,2.78,1.61,1.57,screwdriver
